name,lon,lat,region,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_760_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_0p2_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_1p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_2p0_rt_15_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p5_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p7_vs30_265_T_5p0_rt_15_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_10_PoE_25,rtgm_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25,rp_2023_beta_0p9_vs30_265_T_5p0_rt_15_PoE_25
Dallas TX,-96.8,32.8,CEUS,0.0485659079903178,370.981665376872,0.0358331712515965,240.784669647104,0.0489141410635252,374.487498276911,0.0356458594527009,239.158974452111,0.051008681343648,396.284334252852,0.0364696905294205,246.392106119601,0.0244390490091143,381.822419549339,0.017173312686573,245.417655288343,0.0241431339539937,376.489674161502,0.0166107299181942,236.974846013895,0.0243594882932646,380.381259647071,0.0162038154296676,231.049782468742,0.0131107865530541,363.201276792516,0.00790887854727894,215.424541537642,0.0121100578459879,333.403128568364,0.00652234082954562,179.378705383405,0.0110094477564765,303.445931788077,0.00512115968937993,143.346412382895,0.00507817832343853,384.350869304028,0.00246200089607268,206.630980185653,0.00425085064895121,330.99458952782,0.00182425763070605,163.826161009401,0.00348964844779418,275.607543310562,0.00128585937698226,124.804655864335,0.0735709054443588,366.270179646019,0.0544443184740179,236.835589992738,0.0742504465875659,370.89417347709,0.0542712606579214,235.835465613412,0.0781397167292315,398.504785343917,0.0562587843564419,247.580443806446,0.0503411355036647,368.102324953391,0.0360939798639006,245.936302844298,0.0498950293222127,363.483248471074,0.0354632015082488,241.496920850826,0.0513391954117556,378.650126077484,0.0360182167755409,245.40943432957,0.0261111490218842,375.886311935297,0.0177670314801857,248.785230928313,0.0254212326627789,365.637292186171,0.0169013880570157,237.645449455382,0.0252422907135212,363.024979549263,0.0161525273600428,228.411743560677,0.00942667865173931,404.757925065561,0.00559443199940131,252.846497366211,0.00860264591465605,368.69694586242,0.00471339131264523,220.252293029947,0.00789817523381023,340.426817967224,0.00392186294660163,189.630899867128
Houston TX,-95.35,29.75,CEUS,0.0297291865021606,375.911759721222,0.0219967344758903,249.214497018554,0.02972673036987,375.862682872305,0.0214988337006488,242.704979095935,0.0305418532942086,391.528828918499,0.0211093625094034,237.731807565152,0.0179416853731947,376.779716746979,0.0121367202126835,235.32048529448,0.0174899280643239,365.460753730916,0.0111371557732594,215.221655098182,0.0172391137358327,359.323960624123,0.0100377662831947,191.975572315759,0.00943569711123411,344.649763146868,0.00505939765849731,187.324259705711,0.0081279904342386,294.673701839409,0.00376647761588654,142.587960594892,0.00674296178349277,246.276618069816,0.00258350387935698,NaN,0.00353929259295726,351.103203772657,0.001466213339282,173.680606446409,0.00279040321518842,290.644488363059,0.000993118620263266,NaN,0.00211943830668942,231.69394226107,0.000623195195577797,NaN,0.0457665984834549,375.788887174175,0.0334203563232358,242.490151357216,0.0458958766041106,377.088098708365,0.033049240307159,239.29946706819,0.0476698872922321,395.376894841739,0.0335749005271976,243.831365591685,0.0373802350329557,372.246353958833,0.0264784586026204,243.939486768157,0.0369441173761341,367.288234322753,0.0259425446095495,238.70969664072,0.0377277272109658,376.24477854718,0.0259698368293286,238.973301362757,0.0201889853033012,381.423798731597,0.0127924257458075,238.222291683622,0.0193841679372808,364.658338524558,0.0115666689592374,217.340999162968,0.0187984828038062,352.922850965123,0.0102171126478539,194.347679799016,0.00721428643053597,396.47860879122,0.00381815537513763,233.238995774648,0.00632990415485918,356.234850615554,0.00303473267059832,196.014640904777,0.00553132335988757,314.410214983217,0.0023463260616644,159.48953321853
Kermit TX,-103.1,31.85,CEUS,0.0336288265132255,380.301034517166,0.0241624162790109,248.900052393757,0.0335750753722864,379.574158983643,0.0237448999968513,243.79591716853,0.0344462835528052,391.5286100732,0.0235424028759203,241.358217392076,0.0130100844002079,375.37327761439,0.00907358384375786,227.850808085416,0.0124828964165661,353.728102004468,0.00794390325140304,192.174252361708,0.0119200629499914,331.99515389397,0.00672635175143779,157.47911082362,0.00477312672460276,274.854280904582,0.00218353721012447,NaN,0.00343792589816156,184.554883705922,0.00125069240752583,NaN,0.00225702180980253,NaN,0.000607764407862239,NaN,0.000887070463046522,NaN,0.00021039744396064,NaN,0.000472767087743644,NaN,7.98523036728365e-05,NaN,0.000224105680460043,NaN,2.49863160776608e-05,NaN,0.0524163599631446,368.875290295565,0.0380173735763557,241.469666516032,0.0526175434246357,370.707403696958,0.0377350854362042,239.170715847942,0.0549623300323369,392.743674949109,0.0384747666502802,245.241672983414,0.029723747379478,366.69142888687,0.0224690128942776,249.991866310701,0.0299301054295521,370.488562976952,0.0222180766222139,245.87005334221,0.0312488966024618,395.701325647713,0.0223602694541867,248.197258649353,0.0134052522516823,365.527353872113,0.00890965205414379,220.393311183435,0.0127420874157317,341.958551064509,0.00768077911261737,187.222716827487,0.0120133219570426,317.80714661595,0.00637208427773076,152.468459243507,0.00392568491589813,407.547992705933,0.00186386680650317,185.522228181875,0.00308814584088801,310.49490750837,0.00126169754775584,NaN,0.00234433546679964,230.304365838166,0.000794607429863688,NaN
San Antonio TX,-98.5,29.4,CEUS,0.0233661637732826,387.224817906674,0.0164742671326426,239.324986017149,0.0232548453535907,384.734635697609,0.0159315120425161,229.225667020087,0.0233784612659971,387.500898346238,0.0151550623445352,215.514300563218,0.011754862009859,360.830046208817,0.00717185088154779,209.857354827833,0.0107532391351526,327.739972307917,0.00583725122751895,168.226618258359,0.00964260493329055,286.712350287939,0.00449377654761626,132.064470300582,0.00495149193154539,284.614636119522,0.00201974330165817,NaN,0.00365802958587698,216.694292198604,0.00119701730189959,NaN,0.00247448214301835,NaN,0.00060591290951442,NaN,0.00154629908255709,275.131417857457,0.000437583139940874,NaN,0.00105714992939987,NaN,0.000239341281275881,NaN,0.000665554616786069,NaN,0.000113377753208818,NaN,0.0354362054669148,374.63112864592,0.025917388216102,243.041483154138,0.0356410800051889,377.631726228143,0.0256671597774801,239.845058661072,0.0368570670198895,395.942308122489,0.0257668662526625,241.113642480423,0.0256947448067399,375.7980351091,0.0178680592117553,246.494309269449,0.0251811672980277,367.470782084357,0.0170824895987822,235.650318168061,0.0251661586479386,367.230223823631,0.016427993098692,226.980863583073,0.0124338042098176,359.985130482304,0.00668498041066962,206.549299748164,0.0111558857373747,326.139753303467,0.00526413196939557,169.133726108579,0.0097583628064353,286.78736439918,0.00389266874722835,132.712908297244,0.00379697525068801,347.558657438241,0.00149087202241262,180.183933121855,0.00303888571925368,296.77738057399,0.00103326636590302,NaN,0.00235712727357489,246.494360242229,0.000668444736041895,NaN
Snyder TX,-100.9,32.7,CEUS,0.0316528330064914,381.863677978851,0.0235122083754025,249.620305976559,0.0319404337100707,386.200377023579,0.0232671374103749,246.298272009862,0.0331394597368854,404.817440649989,0.0232352127267424,245.868787642052,0.0150467287444508,367.665904093077,0.0102021520621145,230.112384570905,0.0145815378700563,351.847667802211,0.00904334637758299,198.798087207357,0.0141036348184043,336.305593484025,0.00778766774446966,169.65773407628,0.00731048839252069,322.498904680728,0.00361395688131913,164.05116558681,0.00595632038419223,259.616720406046,0.00247995700559824,NaN,0.00458594004152679,204.797806167068,0.00152369975627129,NaN,0.00252965129554537,316.810277257648,0.000920968995631425,NaN,0.00188217588550204,253.455279393593,0.00057200601585253,NaN,0.00132211462897582,194.4584077427,0.000319430129731879,NaN,0.0483962609837421,375.282190615398,0.0357445309336029,242.757053506965,0.0489228004804781,380.575729442737,0.0357139775881042,242.484431921607,0.0511670312419694,403.98829559543,0.036647555018229,250.954456042535,0.0322279378018405,371.337010331948,0.0232031390256813,250.160949067596,0.0318070439957027,364.691130510381,0.0226229118675903,242.004153051772,0.0324701351471578,375.216043376186,0.0224216727524122,239.237711386472,0.0163404297048881,374.493928108974,0.010012366678974,227.061802524032,0.0154891858166804,353.678827249829,0.00862095179113491,196.26666851648,0.0146451113894579,331.11052892556,0.00715616190424792,168.349209911867,0.00549961231676831,374.278713338333,0.00263490457688055,210.013249094712,0.00466620376517179,327.070139271458,0.00199241884021629,171.953962363892,0.00389736477401514,282.537434626035,0.00143998876323369,134.997240523705
Brigham City UT,-112,41.5,WUS,0.423729375677463,378.121005235105,0.293855958683821,249.349896820418,0.422920545815208,377.318353066981,0.295844836124088,251.381279773268,0.443602623781521,398.387909572101,0.31138788080768,267.837204613022,0.139930021493923,384.7991284789,0.0972840951473839,251.364607130473,0.140875711823582,387.559133431612,0.0987776094946346,255.954076649966,0.149032758864274,412.202497390437,0.104671327863908,274.897665404217,0.0658134037732061,382.191882290843,0.0460726618953346,252.412344828962,0.0660747649921677,383.912911908362,0.0465149631485981,255.465079203135,0.0696544509148408,408.279708990117,0.048788230759711,271.747360289706,0.0223189381198694,404.110280424758,0.0150606959895004,255.657466778239,0.0222298780750123,402.534108716996,0.0149833941684046,254.38182679601,0.0229263128272097,415.025333672457,0.0155274066860872,263.496208369667,0.605063942902936,360.436519654233,0.456048048941444,238.364197646288,0.617936668485382,371.773805273961,0.463181809202636,244.021391279204,0.665078662393246,416.423134886323,0.49376314524423,269.834493437415,0.323415643882537,380.458986682106,0.229166400787597,248.887600552772,0.327320781607447,385.843813140179,0.233391497772394,254.938159817241,0.348179991894957,415.924298696032,0.248413499809823,277.66653113178,0.153092923107316,382.813991570294,0.106437567137183,250.79596057642,0.153854808823818,385.063837293902,0.107630958158169,254.481017206697,0.162066976443124,410.16999923064,0.113341622382847,272.878426361277,0.0440549979551623,384.382667605294,0.0305743566175678,254.604222938404,0.043837394048819,382.015464988538,0.030436972860567,253.101597387942,0.045533845449076,400.863576701081,0.0315194647956716,265.185888589882
Cedar City UT,-113.05,37.7,WUS,0.298606312990394,368.321258338805,0.226796997720336,244.274970780871,0.308835964866595,390.060196812959,0.23258825644455,254.390510551759,0.335520661054147,452.999285629724,0.249873330339882,280.273932763507,0.0809382547567221,383.270050531994,0.0618001174252399,243.737838654961,0.0844272091461523,406.362268497037,0.0638269916428942,255.890886735826,0.0923843396302363,464.367261075089,0.0693349528664524,292.065281384029,0.035793910756086,394.306957748742,0.0269592941290966,247.837704956011,0.0369902774694601,412.111632605467,0.027522429905378,255.314972623352,0.0396384535471356,454.43425010666,0.029225096285261,279.323156512328,0.0123031586586021,427.097653949636,0.00983707282001265,310.964727890852,0.0122600935907308,424.737410201207,0.00947994781009026,294.643780403566,0.0125325856446016,439.894574722079,0.009283232875791,284.513181768797,0.471581497688298,364.941877201383,0.369835708483086,237.593097459379,0.494041279616916,401.206690904914,0.382610932853594,250.747709915258,0.544496838350597,484.468924157858,0.415124730570926,287.607076317059,0.210383683871484,372.490918315489,0.16135374427237,242.297995412519,0.219915242208501,400.276266733225,0.167383980542077,258.547582112597,0.241987091235516,472.836153239803,0.182344117681593,301.44137526242,0.0940900178832875,373.767252264991,0.0714567580242647,243.561060885781,0.0977790584856744,396.688967216552,0.0736450993388611,256.247055371156,0.10652842779334,456.831875406479,0.0791942404646965,291.457559608685,0.0266689617699358,367.890810910595,0.0208817269923578,260.57915135747,0.0273628055787646,382.544340723315,0.0210975143405211,265.017064616172,0.0295634332205684,432.994047640047,0.0220924380177977,284.337244987764
Green River UT,-110.15,39,WUS,0.198647273580933,369.851241460159,0.148757555055581,243.110472325947,0.20418808640093,386.823792166921,0.15149143488861,250.749588242772,0.219584601853572,438.187623879037,0.160869221686053,272.375531390927,0.0505113602989095,384.455002885873,0.0388415788131756,246.317752067172,0.0525912560829481,416.203853684135,0.0400391564803635,257.832511181426,0.0580143625740826,484.871334278797,0.0434645104445708,293.82610008782,0.0241115310190299,413.625400333653,0.0180999045420373,253.198307928171,0.0247657920448926,429.522809621557,0.0184571347010393,260.78734535179,0.0260409211569381,462.283424969392,0.0190638082007263,274.200377382391,0.00947426747592419,598.380442629551,0.00700957005292361,369.941427025909,0.00897396570409055,542.731048981515,0.00627753463596022,316.587172989201,0.00859891952912823,504.435207317041,0.00560887822670689,263.151754023832,0.276389998809676,366.63573252105,0.213191804092558,239.047130357194,0.287717005288697,393.161608770025,0.219262421168017,251.512751760458,0.314132267746213,462.718878192603,0.235931093388506,285.677861544152,0.114388426366999,380.955111761639,0.0893337535057592,241.30464878478,0.12089885511727,426.897228427254,0.0932002603391355,258.922116941597,0.133880862423626,504.691736530537,0.101568791963875,301.582546652642,0.0526580486827541,380.520178010389,0.0407128209525233,237.771517440438,0.0551345126728115,412.62429092719,0.0420992131349622,251.108752880399,0.0604121271401002,479.338252594304,0.0453318468083504,285.185581756436,0.0153893534939943,389.342158948813,0.0119373515979137,255.937946707776,0.0159467004144842,410.508373479674,0.0119260675178166,255.560665136445,0.0172243128154184,463.472097749792,0.0122244659428745,265.727227869448
Provo UT,-111.65,40.25,WUS,0.418368835317025,374.907422580802,0.29811684785832,244.505716946472,0.421031820418723,377.901614422689,0.299345973862056,245.838893976241,0.442858513266999,403.361703067474,0.313091145574049,261.252113319379,0.136861582359825,380.519630538641,0.0965298219781248,246.409898185622,0.137776816976034,383.424174344478,0.0970982007688683,248.173250244757,0.144963951080693,407.017139835014,0.101668653840997,262.819232009721,0.0645538109305877,378.914678915587,0.0456495510802319,247.861932302814,0.0647915925632239,380.591785546165,0.0457121225969638,248.292845157277,0.0678325417180985,402.706037575557,0.0475074722749201,260.981232632073,0.0217292873907251,407.400550739266,0.0146551711579176,252.21862403703,0.0216557862473278,405.375894652478,0.0145069370916993,249.697105691552,0.0223121000100057,418.751126192065,0.0149397007647595,257.130147501926,0.601357718290377,358.629767109657,0.456909585404421,234.8434056361,0.614214263762599,370.74134378844,0.461295536262588,238.371487240058,0.657704480085513,414.825867331366,0.486717645933672,259.89056556637,0.316396572709518,375.594406680593,0.226441398320149,244.001495099837,0.31945327355208,380.088779845395,0.22797936607916,246.171658569718,0.337260976957059,407.362176807352,0.239415680685154,262.926059911689,0.149621951683391,378.19372396574,0.105103912761935,245.932126710079,0.150194492161414,379.985935992043,0.105251845652264,246.380499560797,0.157229419566818,402.713043001987,0.109679899934951,260.186764421081,0.0425174391185579,380.749769986704,0.0297938438175323,250.031525317386,0.042379478779136,379.1747860511,0.0295162301472918,247.005330777723,0.0440008396750507,398.10355648841,0.0303813972036129,256.559120766976
Salt Lake City UT,-111.9,40.75,WUS,0.525138252737376,382.935169433679,0.347996419737744,256.98881959209,0.511219690334108,372.669385559509,0.342792686581257,253.031585517964,0.521493874816769,380.699856969107,0.351835108155069,259.244923835729,0.169604526665031,384.458878201606,0.113007721240137,254.719452321524,0.16655638466452,376.582844283206,0.112285953146851,252.759558722504,0.171459157843041,389.33140808034,0.116171777834851,263.492059792094,0.0776438467157021,384.32424967452,0.0524556154184661,254.671399157383,0.0765944909482336,377.951378985708,0.052068066339379,252.258145454929,0.0787666382902956,391.262152025858,0.053533784446068,261.507263859148,0.0244948001814637,387.883649052417,0.0169570567603567,256.091578158103,0.0242447637330959,383.75676272351,0.0166874350096451,251.838221544706,0.0247722175439578,392.514417741117,0.0170320509721442,257.287350018715,0.686206017593387,354.752387791859,0.507219345302433,240.20730197538,0.687775514779972,355.940788738958,0.504837149281957,238.557332411811,0.724193494345779,384.662088281256,0.525915068672532,252.110073089642,0.383760083443823,380.123399998507,0.262516192230242,253.416093776193,0.379290644861373,374.667436138521,0.261440775342692,252.054639353581,0.393050216721001,391.719654046708,0.271649786618531,264.50405030524,0.180616459284624,387.085284009282,0.121946776063391,255.387813627405,0.17803399286861,380.064140925048,0.120985196692489,253.65304562278,0.183485133803427,392.708855590792,0.12486467017013,260.724895973829,0.0493504156826642,386.50698732754,0.0339522867943042,254.674521853938,0.0487249318329619,381.578964657719,0.0334707140378441,251.339738201947,0.049936479352509,390.809782398749,0.0341724142055076,256.213554614938
Blacksburg VA,-80.4,37.25,CEUS,0.11274510664473,371.846240256423,0.0845565841008831,239.332343922075,0.115921481322833,386.898751188134,0.0858928728827429,244.982701634702,0.124396451566341,430.11010522319,0.0910526886527889,268.080955058256,0.0374957070341861,372.24160084349,0.0278069173766359,235.689931789285,0.038011408954953,379.585925020196,0.0278384746866809,236.058977424162,0.0398690686738494,407.26344913807,0.0288250827816301,247.892923109411,0.0202251817581896,380.65809769106,0.0140715057315383,234.463896222401,0.0200032092546148,374.575015773288,0.013404026964467,220.169860345932,0.020092122288553,376.999889044394,0.0126858390073179,205.761617610234,0.00819120648054606,433.348583525834,0.00525512290168454,257.088135563642,0.00752753768847908,389.97739701085,0.00447956118264504,219.133986282539,0.0069333712296442,354.844153842222,0.0037526922568876,182.005049730601,0.163954119775031,370.490914162146,0.124674158981586,236.56525259068,0.169135282454064,388.217354075796,0.127194998780519,244.002799397397,0.182639444673309,438.508449716939,0.135294622601896,269.519874735711,0.0775951337442745,365.955563467483,0.0585127395875845,237.290778179913,0.0789065833016383,377.015242585385,0.0586940233676162,238.269400426818,0.0840017659839178,414.353253087135,0.0613190518224885,252.90090105899,0.0379961507400199,367.936490112231,0.0275581981411513,237.466930800417,0.0379127183281489,366.888153123828,0.0271685118753472,233.414209297288,0.0390727558882847,381.735935257488,0.0274151605059365,235.971235150419,0.0129066847941447,375.753597956577,0.00927888201642429,258.753192844171,0.0125663134224479,363.208956273724,0.0086203373910643,237.446439998342,0.0124983021570815,360.753006581107,0.00807928933692249,221.260656991158
Richmond VA,-77.45,37.55,CEUS,0.151671307653835,378.35679110856,0.106126722735592,246.05716091133,0.150589559236775,374.509822374683,0.104506602393979,242.319739746415,0.155459457732478,390.193746425765,0.106684774988772,247.357822525121,0.0337696101648213,382.281033330196,0.0245364744662721,252.63291549245,0.0338941301835271,384.422522206791,0.0243439234197269,250.460005749275,0.0352128828144101,407.852003841191,0.0246507837119053,253.931785319147,0.0149250475165724,372.987657205632,0.0101876102197105,233.815622749378,0.014521127408557,358.852438588879,0.00905090364938165,201.621409506655,0.0141003798042547,344.697664411733,0.00780918458161012,171.496841380741,0.0053733952470001,454.009265482659,0.00292593132333019,229.064196410681,0.00451932477718689,371.249631926888,0.00218641119051128,168.37060008695,0.00372839761332849,294.841634591,0.00155713480376443,121.564296975727,0.206991426837521,366.05290667211,0.149554473963707,241.789551413651,0.206963003951473,365.979628510279,0.147852238463533,237.890940616496,0.215439962395743,388.497810127848,0.151822542759456,247.083541521639,0.0691804859294348,370.238744784131,0.0500544005007925,243.616759953031,0.069589047814488,373.356000772989,0.0498784614137521,242.403896311107,0.0729849391574642,400.302877497847,0.0515153435789852,253.925290176315,0.0288184718680672,368.865265484534,0.0210879077713894,250.7253726054,0.0286113607001272,365.502918101913,0.0206160209743153,243.707383278639,0.029432410873643,379.015099428356,0.0204321120526429,241.025759224519,0.00922676905309289,443.681604919646,0.00613428758571967,274.256560437619,0.00861649798918679,404.732490860471,0.00534856605203856,234.061340622265,0.00810381333603198,374.667073932474,0.00461623917869123,201.920120407142
Burlington VT,-73.2,44.5,CEUS,0.158404401565437,376.495156558265,0.119669312113979,239.328747688464,0.163531043577838,393.590662566182,0.122192162059758,246.763608903812,0.176777095704865,441.442114337332,0.130420976481397,272.657244210255,0.0380778455927106,375.267962214065,0.0280144098174669,237.793732099793,0.0386600404369664,383.171133438612,0.028166744876238,239.561525112766,0.0406186009225383,411.000382175512,0.0294740299937494,255.282680168917,0.0168720324729406,377.394733565746,0.0119629967952218,237.664848046237,0.0167098943346055,372.907157092986,0.0111105358308879,218.294157762915,0.0167246514596338,373.31338029917,0.0101620517313862,195.600095670935,0.00604612814439934,488.519706964086,0.00350544413610897,249.34827664815,0.00519875825870316,399.08179134514,0.00270959859996472,189.26804893005,0.00441343923764048,330.881586024124,0.00201589177191418,139.14571047945,0.224147392434554,373.208004721712,0.172537200356961,237.388665275114,0.232848099160403,400.539427860246,0.177202817023857,247.299348933483,0.253681705281934,458.431186925987,0.190099543711295,276.90038068385,0.0783830089745889,371.539820227015,0.058760257832457,240.16190600684,0.0799998789248321,385.141073976014,0.0592353328307207,242.712434201661,0.0853724464001205,420.675887157863,0.0621879606162025,259.182816538584,0.0325464542632573,375.484860440219,0.0239475716463556,252.466887451295,0.0326304538220943,376.943649239828,0.0236862645350563,248.713847676379,0.0338815904520933,399.354763982999,0.0238860832704521,251.751301254,0.00995843050259043,450.250070522836,0.00692716670553785,286.444137549583,0.00943470287349734,420.762739075394,0.00617553006451945,251.609438554592,0.00903905482012084,395.993297192088,0.00548295773725458,217.766284610414
